Unique Key,Created Date,Closed Date,Agency Name,Complaint Type,Location Type,Incident Zip,Street Name,City,Status,Community Board,Borough
21371166,09-06-2011 0:00,09/27/2011 12:00 AM,Department of Information Technology and Telecommunications,Public Payphone Complaint,Street and Sidewalk,10019,7 AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21371168,09-06-2011 0:00,09/27/2011 12:00 AM,Department of Information Technology and Telecommunications,Public Payphone Complaint,Street and Sidewalk,10019,BROADWAY,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21371202,09-06-2011 0:00,09-06-2011 0:00,New York City Police Department,Blocked Driveway,Street/Sidewalk,10022,EAST 51 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21361751,09-04-2011 0:00,09-04-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10016,EAST 34 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21362389,09-03-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10075,EAST 78 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21363171,09-03-2011 0:00,09-10-2011 0:00,Department of Environmental Protection,Noise,,10023,WEST 68 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21363204,09-03-2011 0:00,09-10-2011 0:00,Department of Environmental Protection,Noise,,10023,WEST 68 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21363229,09-03-2011 0:00,09-04-2011 0:00,Department of Environmental Protection,Water System,,10032,RIVERSIDE DRIVE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21369645,09-05-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10025,AMSTERDAM AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21371293,09-06-2011 0:00,09-12-2011 0:00,Department of Transportation,Sidewalk Condition,Sidewalk,10019,8 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21371294,09-06-2011 0:00,09-12-2011 0:00,Department of Transportation,Sidewalk Condition,Sidewalk,10036,8 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21371334,09-06-2011 0:00,09-06-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10027,WEST 124 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21363663,09-04-2011 0:00,09/14/2011 12:00 AM,Department of Transportation,Street Condition,Street,10012,BROADWAY,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21363667,09-04-2011 0:00,09-06-2011 0:00,Department of Transportation,Sidewalk Condition,Sidewalk,10026,WEST 113 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21363670,09-04-2011 0:00,09-04-2011 0:00,3-1-1 Call Center,Noise Survey,Street/Sidewalk,10031,WEST 134 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21363944,09-04-2011 0:00,09-04-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10028,EAST END AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21364308,09-04-2011 0:00,09-04-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10009,EAST 4 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21364614,09-04-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10128,EAST 94 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21364910,09-04-2011 0:00,09/19/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10031,WEST 152 STREET,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21364922,09-04-2011 0:00,09-04-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10036,WEST 46 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21364929,09-04-2011 0:00,09-04-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10019,WEST 58 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21365208,09-04-2011 0:00,09-09-2011 0:00,Department of Health and Mental Hygiene,Rodent,3+ Family Mixed Use Building,10036,WEST 47 STREET,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21365223,09-04-2011 0:00,09-04-2011 0:00,3-1-1 Call Center,Noise Survey,Street/Sidewalk,10026,WEST 119 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21365229,09-04-2011 0:00,09/26/2011 12:00 AM,Taxi and Limousine Commission,Taxi Complaint,,10017,EAST 48 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21365236,09-04-2011 0:00,09-04-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10009,EAST 10 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21365243,09-04-2011 0:00,09-04-2011 0:00,3-1-1 Call Center,Noise Survey,Street/Sidewalk,10012,MINETTA LANE,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21365519,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10025,WEST 113 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21365821,09-04-2011 0:00,10-11-2011 0:00,Department of Health and Mental Hygiene,Rodent,3+ Family Apt. Building,10030,WEST 143 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21365827,09-04-2011 0:00,09-04-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10032,EDGECOMB AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21365842,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10002,ESSEX STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21365849,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Homeless Encampment,Residential Building/House,10010,EAST 26 STREET,NEW YORK,Closed,06 MANHATTAN,MANHATTAN
21361781,09-03-2011 0:00,09-03-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10065,EAST 62 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21362454,09-03-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,NONCONST,RESIDENTIAL BUILDING,10031,RIVERSIDE DRIVE,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21363237,09-03-2011 0:00,09-07-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10065,3 AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21363247,09-03-2011 0:00,09-07-2011 0:00,BCC - Manhattan,Litter Basket / Request,Sidewalk,10038,ST JAMES PLACE,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21363249,09-03-2011 0:00,09-06-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10021,EAST   76 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21363250,09-03-2011 0:00,09-06-2011 0:00,BCC - Manhattan,Litter Basket / Request,Sidewalk,10021,EAST   76 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21367456,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Drinking,Club/Bar/Restaurant,10009,AVENUE A,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21367463,09-05-2011 0:00,09/14/2011 12:00 AM,Department of Transportation,Sidewalk Condition,Sidewalk,10027,8 AVENUE,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21367465,09-05-2011 0:00,09-05-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10029,EAST 115 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21367597,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10034,SHERMAN AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21367609,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10032,EDGECOMB AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21367749,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10031,ST NICHLAS AVENUE,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21367750,09-05-2011 0:00,09/14/2011 12:00 AM,Department of Transportation,Sidewalk Condition,Sidewalk,10028,EAST 86 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21367758,09-06-2011 0:00,09-06-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10032,ST NICHOLAS AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21367772,09-06-2011 0:00,09/15/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,3+ Family Mixed Use Building,10016,EAST 31 STREET,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21367779,09-06-2011 0:00,09-06-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10021,EAST 76 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21367920,09-05-2011 0:00,09-06-2011 0:00,Department of Consumer Affairs,Consumer Complaint,,10019,9 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21367928,09-05-2011 0:00,09-06-2011 0:00,Department of Transportation,Sidewalk Condition,Sidewalk,10019,8 AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21368087,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10011,WEST 12 STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21366479,09-04-2011 0:00,09/22/2011 12:00 AM,Department of Transportation,Street Light Condition,,10038,FULTON STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21366481,09-04-2011 0:00,09-07-2011 0:00,Department of Transportation,Street Light Condition,,10034,COOPER STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21366483,09-04-2011 0:00,09-08-2011 0:00,Department of Transportation,Street Light Condition,,10036,8 AVENUE,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21366487,09-04-2011 0:00,09-06-2011 0:00,Department of Transportation,Street Light Condition,,10017,MADISON AVE,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21366488,09-04-2011 0:00,09-06-2011 0:00,Department of Transportation,Street Light Condition,,10022,MADISON AVE,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21366489,09-04-2011 0:00,09-06-2011 0:00,Department of Transportation,Street Light Condition,,10022,MADISON AVE,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21369028,09-05-2011 0:00,09-05-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10027,WEST 130 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21369251,09-05-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10025,AMSTERDAM AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21369262,09-05-2011 0:00,09-07-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10001,WEST 28 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21369263,09-05-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10031,WEST 144 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21372077,09-06-2011 0:00,09/22/2011 12:00 AM,Department of Consumer Affairs,Consumer Complaint,,10001,WEST 34 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21372096,09-06-2011 0:00,09/22/2011 12:00 AM,Department of Consumer Affairs,Consumer Complaint,,10005,WILLIAM STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21372143,09-06-2011 0:00,09-06-2011 0:00,School - PS 721 - Manhattan Occupational Training Center,School Maintenance,School,10014,WEST HOUSTON STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21369918,09-05-2011 0:00,09-07-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10001,WEST 28 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21361798,09-03-2011 0:00,09-03-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10011,WEST 17 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21363287,09-03-2011 0:00,09-06-2011 0:00,BCC - Manhattan,Sanitation Condition,Street,10009,EAST 7 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21363329,09-03-2011 0:00,09-06-2011 0:00,BCC - Manhattan,Litter Basket / Request,Sidewalk,10002,ORCHARD STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21369653,09-05-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10025,WEST 107 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21369676,09-05-2011 0:00,09-08-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10033,AUDUBON AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21372419,09-06-2011 0:00,09/27/2011 12:00 AM,Taxi and Limousine Commission,Taxi Complaint,,10018,5 AVENUE,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21372421,09-06-2011 0:00,09/27/2011 12:00 AM,Taxi and Limousine Commission,Taxi Complaint,,10028,5 AVENUE,NEW YORK,Closed,64 MANHATTAN,MANHATTAN
21372453,09-06-2011 0:00,09-07-2011 0:00,Department of Transportation,Bus Stop Shelter Placement,Bus Stop Shelter,10023,WEST END AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21363673,09-04-2011 0:00,09-04-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10029,EAST 115 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21363674,09-04-2011 0:00,09-04-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10032,WEST 159 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21363675,09-04-2011 0:00,09-04-2011 0:00,3-1-1 Call Center,Noise Survey,Bar/Restaurant,10013,HOWARD STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21363685,09-04-2011 0:00,09-04-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10013,CROSBY STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21363699,09-04-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10029,EAST 115 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21363982,09-04-2011 0:00,09-04-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10012,SPRING STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21364329,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10032,WEST 156 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21364641,09-04-2011 0:00,09-04-2011 0:00,New York City Police Department,Noise - Commercial,Store/Commercial,10038,FULTON STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21364663,09-04-2011 0:00,09/13/2011 12:00 AM,Department of Transportation,Street Sign - Damaged,Street,10036,BROADWAY,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21364664,09-04-2011 0:00,09-09-2011 0:00,Department of Transportation,Street Sign - Damaged,Street,10036,WEST 45 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21364972,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10011,WEST 8 STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21365249,09-04-2011 0:00,09-04-2011 0:00,3-1-1 Call Center,Noise Survey,Bar/Restaurant,10009,EAST 12 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21365276,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10002,FDR DRIVE,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21365563,09-04-2011 0:00,09/14/2011 12:00 AM,Department of Health and Mental Hygiene,Rodent,Other (Explain Below),10075,EAST 78 STREET,NEW YORK,Closed,Unspecified MANHATTAN,MANHATTAN
21365851,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10036,WEST 48 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21365861,09-04-2011 0:00,09/26/2011 12:00 AM,Taxi and Limousine Commission,Taxi Complaint,,10011,WEST 22 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21365862,09-04-2011 0:00,09-04-2011 0:00,3-1-1 Call Center,Noise Survey,Street/Sidewalk,10040,WADSWORTH AVENUE,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21365868,09-05-2011 0:00,09-05-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10026,WEST 116 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21365878,09-05-2011 0:00,09-05-2011 0:00,3-1-1 Call Center,Noise Survey,Street/Sidewalk,10033,WEST 180 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21365879,09-05-2011 0:00,09-05-2011 0:00,3-1-1 Call Center,Noise Survey,Bar/Restaurant,10036,WEST 48 STREET,NEW YORK,Closed,05 MANHATTAN,MANHATTAN
21366180,09-04-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,PLUMBING,RESIDENTIAL BUILDING,10031,WEST 144 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21366185,09-04-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,GENERAL CONSTRUCTION,RESIDENTIAL BUILDING,10025,WEST 105 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21366217,09-04-2011 0:00,09-07-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10019,WEST 55 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21363349,09-03-2011 0:00,09-06-2011 0:00,BCC - Manhattan,Dirty Conditions,Sidewalk,10025,WEST END AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21363351,09-03-2011 0:00,09-08-2011 0:00,A - Manhattan,Dirty Conditions,Street,10035,5 AVENUE,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21363361,09-03-2011 0:00,09-08-2011 0:00,A - Manhattan,Other Enforcement,Sidewalk,10014,6 AVENUE,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21363375,09-03-2011 0:00,09-08-2011 0:00,A - Manhattan,Dirty Conditions,Sidewalk,10035,5 AVENUE,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21363377,09-03-2011 0:00,09-08-2011 0:00,A - Manhattan,Dirty Conditions,Lot,10035,5 AVENUE,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21367786,09-06-2011 0:00,09-06-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10029,EAST 115 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21367789,09-06-2011 0:00,09-06-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10029,EAST 115 STREET,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21367795,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10128,3 AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21367800,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Homeless Encampment,Residential Building/House,10002,CHRYSTIE STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21367806,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10009,EAST 9 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21367983,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10025,WEST 108 STREET,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21368120,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10040,WEST 188 STREET,NEW YORK,Closed,12 MANHATTAN,MANHATTAN
21368126,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10009,EAST 9 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21368352,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10030,WEST 133 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21368368,09-05-2011 0:00,09-06-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10027,WEST 124 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21368580,09-05-2011 0:00,09-06-2011 0:00,New York City Police Department,Noise - Vehicle,Street/Sidewalk,10031,EDGECOMB AVENUE,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21368585,09-06-2011 0:00,09-06-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10013,MULBERRY STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21368782,09-05-2011 0:00,09-05-2011 0:00,3-1-1 Call Center,Noise Survey,Home,10011,WEST 23 STREET,NEW YORK,Closed,04 MANHATTAN,MANHATTAN
21368787,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Street/Sidewalk,Street/Sidewalk,10009,EAST 9 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21369037,09-05-2011 0:00,09-05-2011 0:00,3-1-1 Call Center,Noise Survey,Street/Sidewalk,10009,EAST 7 STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21369041,09-05-2011 0:00,09-05-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10011,WEST 8 STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21371570,09-06-2011 0:00,09/22/2011 12:00 AM,Department of Consumer Affairs,Consumer Complaint,,10025,WEST 112 STREET,NEW YORK,Closed,09 MANHATTAN,MANHATTAN
21370494,09-05-2011 0:00,09-05-2011 0:00,Department of Environmental Protection,Water System,,10013,FRANKLIN STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21370508,09-05-2011 0:00,09-05-2011 0:00,Department of Environmental Protection,Sewer,,10009,AVENUE C,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21362543,09-03-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,HEATING,RESIDENTIAL BUILDING,10128,2 AVENUE,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21363385,09-03-2011 0:00,09-09-2011 0:00,A - Manhattan,Dirty Conditions,Sidewalk,10028,EAST 81 STREET,NEW YORK,Closed,08 MANHATTAN,MANHATTAN
21363408,09-03-2011 0:00,09-08-2011 0:00,A - Manhattan,Dirty Conditions,Sidewalk,10030,WEST 144 STREET,NEW YORK,Closed,10 MANHATTAN,MANHATTAN
21363419,09-03-2011 0:00,09-08-2011 0:00,A - Manhattan,Dirty Conditions,Sidewalk,10013,MULBERRY STREET,NEW YORK,Closed,02 MANHATTAN,MANHATTAN
21363420,09-03-2011 0:00,09-06-2011 0:00,BCC - Manhattan,Other Enforcement,Sidewalk,10029,LEXINGTON AVENUE,NEW YORK,Closed,11 MANHATTAN,MANHATTAN
21369711,09-05-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10025,AMSTERDAM AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21369714,09-05-2011 0:00,09-09-2011 0:00,Department of Housing Preservation and Development,PAINT - PLASTER,RESIDENTIAL BUILDING,10025,AMSTERDAM AVENUE,NEW YORK,Closed,07 MANHATTAN,MANHATTAN
21371847,09-06-2011 0:00,09-06-2011 0:00,New York City Police Department,Illegal Parking,Street/Sidewalk,10013,LEONARD STREET,NEW YORK,Closed,01 MANHATTAN,MANHATTAN
21371854,09-06-2011 0:00,09-06-2011 0:00,New York City Police Department,Noise - Commercial,Club/Bar/Restaurant,10002,BROOME STREET,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
21371869,09-06-2011 0:00,09-06-2011 0:00,New York City Police Department,Homeless Encampment,Residential Building/House,10003,ST MARK'S PLACE,NEW YORK,Closed,03 MANHATTAN,MANHATTAN
